D13IPRN|L-31-9-20-PO|PD1123|-1|
D13IPRN|L-31-9-25-PO|PD1124|-1|
D13IPRN|L-31-18-75-SN|PD1125|-1|
D13IPRN|L-31-2-0-PO|PD1126|-1|
D13IPRN|T-31-154-SN-20|PD33|-1|
D13IPRN|T-31-253-SN-5|PD1127|-1|
D13IPRN|T-31-127-SN-5|PD1128|-1|
D13IPRN|T-31-127-SN-10|PD1129|-1|
D13IPRN|L-31-8-35-OP|PD1130|-1|
D13IPRN|L-31-8-27-OP|PD1386|-1|
D13IPRN|L-31-18-55-SN|PD953|-1|
D13IPRN|L-31-18-45-SN|PD954|-1|
D13IPRN|L-31-18-35-SN|PD955|-1|
D13IPRN|L-31-18-20-SN|PD1132|-1|
D13IPRN|L-31-18-10-SN|PD1133|-1|
D13IPRN|L-31-18-5-SN|PD1134|-1|
D13IPRN|L-18-15-35-SN|PD647|-1|
D13IPRN|L-18-15-25-SN|PD648|-1|
D13IPRN|L-18-15-15-SN|PD649|-1|
D13IPRN|L-18-4-40-OP|PD1135|-1|
D13IPRN|L-18-4-35-OP|PD1136|-1|
D13IPRN|L-18-4-25-OP|PD1137|-1|
D13IPRN|L-18-4-15-OP|PD1138|-1|
D13IPRN|L-18-27-5-SN|PD1139|-1|
D13IPRN|L-18-27-10-SN|PD1140|-1|
D13IPRN|L-18-27-15-SN|PD1141|-1|
D13IPRN|L-18-28-5-OP|PD1142|-1|
D13IPRN|L-18-20-10-SN|PD1143|-1|
D13IPRN|L-18-20-5-SN|PD777|-1|
D13IPRN|L-18-24-10-SN|PD1324|-1|
D13R|T-18-117-NS-5|PD426|61|
D13R|L-18-24-5-NS|PD427|212|
D13R|L-18-23-5-NS|PD1144|760|
D13R|L-18-23-10-NS|PD1145|985|
D13R|L-18-23-15-NS|PD1146|1215|
D13R|L-18-23-20-PO|PD1147|1658|
D13R|L-18-23-25-PO|PD1148|1898|
D13R|L-18-15-5-NS|PD650|2212|
D13R|L-18-15-10-NS|PD651|2621|
D13R|L-18-15-20-NS|PD652|2938|
D13R|L-18-15-30-NS|PD839|3182|
D13R|L-18-15-40-NS|PD840|3370|
D13R|L-31-18-15-NS|PD1149|3808|
D13R|L-31-18-25-NS|PD1150|4080|
D13R|L-31-18-30-NS|PD1151|4345|
D13R|L-31-18-40-NS|PD948|4584|
D13R|L-31-18-50-NS|PD1152|4905|
D13R|L-31-18-60-NS|PD1153|5259|
D13R|L-31-8-30-PO|PD1154|5463|
D13R|L-31-8-40-PO|PD1155|5750|
D13R|T-31-127-NS-30|PD1156|5872|
D13R|T-31-127-NS-35|PD1157|6146|
D13R|T-31-253-NS-5|PD1158|6410|
D13R|T-31-253-NS-10|PD1159|6708|
D13R|T-31-253-NS-15|PD1160|7044|
D13R|L-31-4-15-NS|PD25|7353|
D13R|L-31-11-5-NS|PD26|7449|
D13R|L-31-11-10-NS|PD27|7685|
D13R|L-31-11-15-NS|PD28|7938|
D13R|L-31-11-20-NS|PD29|8172|
D13R|T-31-89-OP-20|PD1161|8306|
D13R|L-33-45-100-PO|PE479|8897|
D13R|L-33-45-20-PO|PE819|9272|
D13R|L-33-45-25-PO|PE820|9587|
D13R|L-33-46-15-NS|PE827|9810|
D13R|T-33-12-NS-25|PE1296|10630|
D13R|L-33-93-5-OP|PE1391|10945|
D13R|I-33-134-SN-67|PE1282|11078|
D13RPRN|T-18-117-NS-5|PD426|-1|
D13RPRN|L-18-24-5-NS|PD427|-1|
D13RPRN|L-18-23-5-NS|PD1144|-1|
D13RPRN|L-18-23-10-NS|PD1145|-1|
D13RPRN|L-18-23-15-NS|PD1146|-1|
D13RPRN|L-18-23-20-PO|PD1147|-1|
D13RPRN|L-18-23-25-PO|PD1148|-1|
D13RPRN|L-18-15-5-NS|PD650|-1|
D13RPRN|L-18-15-10-NS|PD651|-1|
D13RPRN|L-18-15-20-NS|PD652|-1|
D13RPRN|L-18-15-30-NS|PD839|-1|
D13RPRN|L-18-15-40-NS|PD840|-1|
D13RPRN|L-31-18-15-NS|PD1149|-1|
D13RPRN|L-31-18-25-NS|PD1150|-1|
D13RPRN|L-31-18-30-NS|PD1151|-1|
D13RPRN|L-31-18-40-NS|PD948|-1|
D13RPRN|L-31-18-50-NS|PD1152|-1|
D13RPRN|L-31-18-60-NS|PD1153|-1|
D13RPRN|L-31-8-30-PO|PD1154|-1|
D13RPRN|L-31-8-40-PO|PD1155|-1|
D13RPRN|T-31-127-NS-30|PD1156|-1|
D13RPRN|T-31-127-NS-35|PD1157|-1|
D13RPRN|T-31-253-NS-5|PD1158|-1|
D13RPRN|T-31-253-NS-10|PD1159|-1|
D13RPRN|T-31-253-NS-15|PD1160|-1|
D13RPRN|L-31-4-15-NS|PD25|-1|
D13RPRN|L-31-11-5-NS|PD26|-1|
D13RPRN|L-31-11-10-NS|PD27|-1|
D13RPRN|L-31-11-15-NS|PD28|-1|
D13RPRN|L-31-11-20-NS|PD29|-1|
D13RPRN|T-31-89-OP-20|PD1161|-1|
D13RPRN|L-33-45-100-PO|PE479|-1|
D13RPRN|L-33-45-20-PO|PE819|-1|
D13RPRN|L-33-45-25-PO|PE820|-1|
D13RPRN|L-33-46-15-NS|PE827|-1|
D13RPRN|T-33-12-NS-25|PE1296|-1|
D13RPRN|L-33-93-5-OP|PE1391|-1|
D14I|E-31-134-SN-5|PD193|217|
D14I|T-31-134-SN-10|PD194|674|
D14I|T-31-134-SN-15|PD195|979|
D14I|T-31-134-SN-20|PD196|1265|
D14I|T-31-134-SN-25|PD197|1491|
D14I|L-31-8-5-PO|PD1387|2146|
D14I|L-31-8-15-PO|PD951|2310|
D14I|L-31-8-25-PO|PD952|2531|
D14I|L-31-18-55-SN|PD953|2971|
D14I|L-31-18-45-SN|PD954|3265|
D14I|L-31-19-30-PO|PD1162|3461|
D14I|L-31-19-40-PO|PD1163|3640|
D14I|L-31-19-55-PO|PD1164|3902|
D14I|L-31-19-60-PO|PD1165|4043|
D14I|L-31-19-65-PO|PD1166|4314|
D14I|L-31-19-70-PO|PD1167|4528|
D14I|L-31-19-75-PO|PD1168|4739|
D14I|L-31-19-80-PO|PD1169|4896|
D14I|L-31-19-85-PO|PD1170|5222|
D14I|L-31-19-90-PO|PD1171|5430|
D14I|L-31-19-97-PO|PD1362|5638|
D14I|L-31-19-100-PO|PD1172|5805|
D14I|L-31-19-110-PO|PD668|5949|
D14I|L-31-23-10-NS|PD669|6439|
D14I|L-31-23-20-NS|PD670|6712|
D14I|L-31-23-30-NS|PD671|6913|
D14I|L-31-12-5-NS|PD672|7108|
D14I|L-31-12-15-NS|PD673|7320|
D14I|L-31-12-25-NS|PD674|7508|
D14I|L-31-6-5-PO|PD607|7641|
D14I|L-32-3-85-SN|PD275|8420|
D14I|L-32-3-80-SN|PD276|8591|
D14I|L-32-3-75-SN|PD277|8838|
D14I|L-32-3-70-SN|PD278|9013|
D14I|L-32-3-65-SN|PD174|9362|
D14I|L-32-28-2-OP|PD1356|9521|
D14R|L-32-28-2-OP|PD1356|75|
D14R|L-31-25-45-NS|PD268|734|
D14R|L-31-25-30-NS|PD269|1160|
D14R|L-31-25-25-NS|PD192|1592|
D14R|L-31-6-10-OP|PD629|2047|
D14R|L-31-12-20-SN|PD689|2282|
D14R|L-31-12-10-SN|PD690|2471|
D14R|L-31-23-35-SN|PD691|2681|
D14R|L-31-23-25-SN|PD692|2888|
D14R|L-31-23-15-SN|PD693|3147|
D14R|L-31-23-5-SN|PD694|3479|
D14R|L-31-19-98-OP|PD1363|3962|
D14R|L-31-19-95-OP|PD1173|4151|
D14R|L-31-7-15-SN|PD636|4534|
D14R|L-31-17-40-OP|PD1174|4765|
D14R|L-31-17-37-OP|PD1422|4921|
D14R|L-31-17-35-OP|PD1175|5156|
D14R|L-31-17-30-OP|PD1176|5490|
D14R|L-31-17-25-OP|PD1177|5716|
D14R|L-31-17-20-OP|PD1178|5849|
D14R|L-31-17-15-OP|PD1179|6128|
D14R|T-31-127-NS-20|PD18|6460|
D14R|L-31-19-50-OP|PD1180|6576|
D14R|L-31-19-45-OP|PD1181|6743|
D14R|L-31-19-35-OP|PD1182|6920|
D14R|L-31-19-25-OP|PD1183|7073|
D14R|L-31-18-50-NS|PD1152|7397|
D14R|L-31-18-60-NS|PD1153|7752|
D14R|L-31-8-20-OP|PD1184|8012|
D14R|L-31-8-10-OP|PD1185|8259|
D14R|T-21-134-NS-40|PH213|8770|
D14R|T-21-134-NS-45|PH214|9058|
D14R|T-21-134-NS-50|PH215|9340|
D14R|T-21-134-NS-55|PH216|9799|
D15I|L-32-11-55-SN|PD1429|170|
D15I|L-32-11-50-SN|PD1394|321|
D15I|L-32-11-41-SN|PD733|646|
D15I|L-32-11-35-SN|PD734|719|
D15I|L-32-20-25-OP|PD796|1154|
D15I|L-32-20-15-OP|PD797|1458|
D15I|L-32-20-5-OP|PD798|1549|
D15I|L-32-29-25-SN|PD498|1945|
D15I|L-32-29-15-SN|PD499|2202|
D15I|L-32-39-10-OP|PD1424|2429|
D15I|L-32-27-5-SN|PD998|2637|
D15I|L-19-6-10-SN|PD738|3188|
D15I|T-19-169-OP-2|PD1420|3684|
D15I|T-19-169-OP-5|PD440|3953|
D15I|L-19-32-25-OP|PD1187|4224|
D15I|L-19-32-20-OP|PD1418|4453|
D15I|L-19-32-16-OP|PD1079|4627|
D15I|L-19-32-10-OP|PD254|5039|
D15I|L-19-13-20-SN|PD1188|5362|
D15I|L-19-13-10-SN|PD1189|5614|
D15I|L-19-13-5-SN|PD1378|5837|
D15I|L-19-16-5-OP|PD301|6258|
D15I|T-19-164-OP-25|PD302|6572|
D15I|T-19-164-OP-27|PD446|6790|
D15I|T-19-164-OP-30|PD447|6973|
D15I|L-19-24-10-SN|PD1381|7268|
D15I|L-19-9-5-NS|PD1192|7537|
D15I|L-19-20-40-SN|PD1193|7774|
D15I|L-19-20-30-SN|PD1194|8146|
D15I|L-19-20-20-SN|PD1195|8356|
D15I|L-19-20-10-SN|PD1196|8640|
D15I|L-19-20-5-SN|PD1197|8983|
D15I|L-19-28-20-OP|PD1199|9444|
D15I|L-19-28-15-OP|PD1200|9771|
D15I|L-19-28-10-OP|PD1201|9983|
D15I|T-19-167-OP-5|PD407|10124|
D15I|L-18-22-25-OP|PD467|10602|
D15I|L-18-22-5-OP|PD468|11068|
D15I|E-14-170-SN-5|PC978|11345|
D15R|E-14-170-SN-5|PC978|42|
D15R|T-19-116-PO-5|PD476|343|
D15R|T-19-116-PO-10|PD477|550|
D15R|T-19-116-PO-15|PD478|899|
D15R|T-19-12-NS-5|PD183|1256|
D15R|T-19-12-NS-10|PD184|1589|
D15R|T-19-170-NS-5|PD357|1872|
D15R|L-19-15-5-PO|PD1202|2504|
D15R|L-19-15-15-PO|PD1204|3008|
D15R|L-19-20-15-NS|PD1205|3306|
D15R|L-19-20-25-NS|PD1206|3521|
D15R|L-19-20-35-NS|PD1207|3880|
D15R|L-19-20-45-NS|PD1208|4141|
D15R|L-19-9-10-SN|PD1376|4391|
D15R|L-19-24-5-NS|PD1210|4683|
D15R|T-19-164-PO-20|PD415|4878|
D15R|T-19-164-PO-23|PD416|5103|
D15R|T-19-164-PO-25|PD247|5294|
D15R|T-19-164-PO-30|PD248|5537|
D15R|T-19-164-PO-35|PD249|5818|
D15R|L-19-13-5-NS|PD1211|6041|
D15R|L-19-13-15-NS|PD1212|6296|
D15R|L-19-13-25-NS|PD1213|6610|
D15R|L-19-32-10-PO|PD1382|6805|
D15R|L-19-32-15-PO|PD295|7058|
D15R|L-19-32-17-PO|PD1419|7271|
D15R|L-19-32-20-PO|PD1062|7466|
D15R|L-19-32-25-PO|PD1369|7661|
D15R|L-19-32-30-PO|PD1019|7902|
D15R|L-19-6-5-NS|PD726|8525|
D15R|L-19-6-15-NS|PD727|8823|
D15R|L-32-29-10-NS|PD1215|9055|
D15R|L-32-29-20-NS|PD502|9343|
D15R|L-32-29-30-NS|PD503|9735|
D15R|L-32-20-10-PO|PD793|9891|
D15R|L-32-20-20-PO|PD794|10132|
D15R|L-32-20-30-PO|PD795|10343|
D15R|L-32-11-40-NS|PD731|10616|
D15R|L-32-11-45-NS|PD732|10935|
D15R|L-32-11-60-NS|PD1439|11168|
D16I|L-32-28-2-OP|PD1356|75|
D16I|L-31-19-115-OP|PD825|440|
D16I|L-31-19-105-OP|PD695|749|
D16I|L-31-19-98-OP|PD1363|968|
D16I|L-31-19-95-OP|PD1173|1158|
D16I|L-31-7-15-SN|PD636|1540|
D16I|L-31-7-5-SN|PD637|1873|
D16I|L-31-14-10-SN|PD638|2189|
D16I|L-18-3-35-SN|PD913|2965|
D16I|L-18-3-30-SN|PD914|3102|
D16I|L-18-32-10-SN|PD1217|3356|
D16I|L-18-32-20-SN|PD1218|3558|
D16I|L-18-32-30-SN|PD1219|3782|
D16I|L-18-32-40-SN|PD1220|3976|
D16I|L-18-32-55-SN|PD1221|4248|
D16I|L-18-32-60-SN|PD1222|4467|
D16I|L-18-32-70-SN|PD1223|4652|
D16I|T-18-153-PO-40|PD356|4882|
D16I|T-18-161-SN-2|PD1391|5445|
D16I|T-18-161-SN-5|PD312|5659|
D16I|L-18-5-35-SN|PD826|5865|
D16I|L-18-5-30-SN|PD827|6125|
D16I|L-18-5-25-SN|PD828|6385|
D16I|L-18-5-20-SN|PD829|6579|
D16I|L-18-5-15-SN|PD830|6792|
D16I|L-18-5-10-SN|PD831|7124|
D16I|L-18-5-5-SN|PD832|7317|
D16I|L-18-13-10-OP|PD833|7555|
D16I|L-18-13-5-OP|PD834|7832|
D16I|L-14-8-5-SN|PC973|8229|
D16I|E-14-116-PO-55|PC1022|8627|
D16R|E-14-116-PO-55|PC1022|38|
D16R|L-14-4-30-PO|PC386|315|
D16R|L-18-11-5-NS|PD807|973|
D16R|L-18-11-10-NS|PD808|1228|
D16R|L-18-11-15-NS|PD809|1457|
D16R|L-18-11-20-NS|PD810|1678|
D16R|L-18-11-25-NS|PD811|1883|
D16R|L-18-11-30-NS|PD812|2083|
D16R|L-18-11-35-NS|PD813|2353|
D16R|L-18-11-40-NS|PD814|2641|
D16R|T-18-157-OP-20|PD313|3243|
D16R|L-18-32-65-NS|PI629|4152|
D16R|L-18-32-50-NS|PI630|4472|
D16R|L-18-32-35-NS|PI631|4809|
D16R|L-18-32-25-NS|PI632|5069|
D16R|L-18-32-15-NS|PI633|5287|
D16R|L-18-32-5-NS|PI634|5519|
D16R|L-18-3-40-NS|PD895|5806|
D16R|L-31-22-40-PO|PD596|5989|
D16R|L-31-14-5-NS|PD597|6306|
D16R|L-31-14-15-NS|PD598|6613|
D16R|L-31-7-10-NS|PD599|6939|
D16R|L-31-7-20-NS|PD600|7327|
D16R|L-31-19-97-PO|PD1362|7544|
D16R|L-31-19-100-PO|PD1172|7708|
D16R|L-31-19-110-PO|PD668|7856|
D16R|L-31-19-120-PO|PD817|8122|
D16R|L-32-28-2-OP|PD1356|8479|
D17I|L-33-84-3-OP|PE1388|182|
D17I|POR DEFINIR|-|922|
D17I|L-33-84-5-OP|PD1234|593|
D17I|L-33-94-10-OP|PE1397|848|
D17I|L-32-31-30-SN|PD1236|1440|
D17I|L-32-31-25-SN|PD1237|2277|
D17I|L-32-28-40-OP|PD1238|2759|
D17I|L-32-7-60-SN|PD1434|3182|
D17I|L-32-7-50-SN|PD1240|3625|
D17I|L-32-7-45-SN|PD1241|3817|
D17I|L-32-7-35-SN|PD1242|4149|
D17I|L-32-23-55-OP|PD1398|4428|
D17I|L-32-23-45-OP|PD929|4950|
D17I|L-32-23-35-OP|PD930|5175|
D17I|L-32-33-50-NS|PD460|6640|
D17I|L-32-28-20-OP|PD1243|6997|
D17I|L-32-28-13-SN|PD1355|7809|
D17I|L-32-28-9-SN|PD1406|8115|
D17I|L-32-28-7-OP|PD1407|8469|
D17I|L-32-28-5-OP|PD1244|8848|
D17I|L-32-28-2-OP|PD1356|9238|
D17R|L-32-28-2-OP|PD1356|334|
D17R|L-32-28-7-PO|PD1421|605|
D17R|L-32-28-10-PO|PD1245|922|
D17R|L-32-28-13-NS|PD1354|1724|
D17R|L-32-28-15-PO|PD1246|2460|
D17R|L-32-28-25-PO|PD1247|2775|
D17R|L-32-25-20-SN|PD469|3290|
D17R|L-32-25-15-SN|PD470|3591|
D17R|L-32-25-10-SN|PD471|3905|
D17R|L-32-25-5-SN|PD472|4228|
D17R|L-32-23-40-PO|PD980|4503|
D17R|L-32-23-50-PO|PD981|5062|
D17R|L-32-7-40-NS|PD1248|5609|
D17R|L-32-7-55-NS|PD1249|6323|
D17R|L-32-28-35-PO|PD1250|6700|
D17R|L-32-31-31-NS|PD1430|7213|
D17R|L-32-31-33-NS|PD1432|8039|
D17R|L-33-84-2-PO|PE1414|8624|
D17R|L-33-94-5-PO|PE1398|8891|
D17R|L-33-84-15-PO|PE1389|9252|
D17R|L-33-84-20-PO|PE1390|9475|
D18I|L-32-11-55-SN|PD1429|170|
D18I|L-32-11-50-SN|PD1394|321|
D18I|L-32-11-41-SN|PD733|646|
D18I|L-32-11-35-SN|PD734|719|
D18I|L-32-11-20-SN|PD735|1294|
D18I|L-32-11-15-SN|PD736|1629|
D18I|L-32-11-5-SN|PD737|1966|
D18I|L-19-6-10-SN|PD738|2360|
D18I|T-19-169-OP-2|PD1420|2855|
D18I|T-19-169-OP-5|PD440|3125|
D18I|L-19-32-25-OP|PD1187|3395|
D18I|L-19-32-20-OP|PD1418|3624|
D18I|L-19-32-16-OP|PD1079|3798|
D18I|L-19-10-30-SN|PD296|4107|
D18I|L-19-10-20-SN|PD297|4363|
D18I|L-19-10-5-SN|PD298|4544|
D18I|L-19-33-40-SN|PD780|4886|
D18I|L-19-33-35-SN|PD781|5099|
D18I|L-19-33-25-SN|PD782|5284|
D18I|L-19-33-10-SN|PD1002|5763|
D18I|L-19-28-90-OP|PD1254|6106|
D18I|L-19-28-85-OP|PD1255|6396|
D18I|L-19-28-75-OP|PD1256|6604|
D18I|L-19-28-60-OP|PD1257|6913|
D18I|L-19-28-55-OP|PD1258|7209|
D18I|L-19-28-47-OP|PD1361|7411|
D18I|L-19-28-40-OP|PD308|7796|
D18I|L-19-28-35-OP|PD1259|8094|
D18I|L-19-28-30-OP|PD1260|8301|
D18I|L-19-28-20-OP|PD1199|8751|
D18I|L-19-28-15-OP|PD1200|9077|
D18I|L-19-28-10-OP|PD1201|9290|
D18I|L-18-16-5-NS|PD185|9585|
D18I|L-18-16-10-NS|PD226|9829|
D18I|L-18-16-15-NS|PD227|10128|
D18I|L-18-16-20-NS|PD186|10341|
D18I|L-18-7-30-OP|PD1261|10552|
D18I|L-18-7-25-OP|PD1262|10802|
D18I|L-18-7-20-OP|PD1263|11169|
D18I|L-18-7-15-OP|PD1264|11520|
D18I|L-18-7-10-OP|PD1265|11821|
D18I|L-18-7-5-OP|PD1266|12105|
D18I|L-14-9-5-OP|PC987|12512|
D18I|L-14-9-10-OP|PC988|12754|
D18I|L-14-9-15-OP|PC989|13013|
D18I|L-14-14-10-OP|PC1149|13529|
D18I|L-14-14-15-OP|PC1150|13827|
D18I|L-14-7-20-OP|PC1152|14101|
D18I|L-14-7-25-OP|PC1153|14319|
D18I|L-14-7-30-OP|PC1154|14637|
D18I|L-14-10-35-OP|PC995|14909|
D18I|L-14-10-40-OP|PC996|15141|
D18I|L-14-10-45-OP|PC997|15463|
D18I|L-14-10-50-OP|PC998|15692|
D18I|L-14-11-5-SN|PC999|15983|
D18I|T-14-116-OP-65|PC502|16445|
D18IPT|L-32-11-55-SN|PD1429|-1|
D18IPT|L-32-11-50-SN|PD1394|-1|
D18IPT|L-32-11-41-SN|PD733|-1|
D18IPT|L-32-11-35-SN|PD734|-1|
D18IPT|L-32-11-20-SN|PD735|-1|
D18IPT|L-32-11-15-SN|PD736|-1|
D18IPT|L-32-11-5-SN|PD737|-1|
D18IPT|L-19-6-10-SN|PD738|-1|
D18IPT|T-19-169-OP-2|PD1420|-1|
D18IPT|T-19-169-OP-5|PD440|-1|
D18IPT|L-19-32-25-OP|PD1187|-1|
D18IPT|L-19-32-20-OP|PD1418|-1|
D18IPT|L-19-32-16-OP|PD1079|-1|
D18IPT|L-19-10-30-SN|PD296|-1|
D18IPT|L-19-10-20-SN|PD297|-1|
D18IPT|L-19-10-5-SN|PD298|-1|
D18IPT|L-19-33-40-SN|PD780|-1|
D18IPT|L-19-33-35-SN|PD781|-1|
D18IPT|L-19-33-25-SN|PD782|-1|
D18IPT|L-19-33-10-SN|PD1002|-1|
D18IPT|L-19-28-90-OP|PD1254|-1|
D18IPT|L-19-28-85-OP|PD1255|-1|
D18IPT|L-19-28-75-OP|PD1256|-1|
D18IPT|L-19-28-60-OP|PD1257|-1|
D18IPT|L-19-28-55-OP|PD1258|-1|
D18IPT|L-19-28-47-OP|PD1361|-1|
D18IPT|L-19-28-40-OP|PD308|-1|
D18IPT|L-19-28-35-OP|PD1259|-1|
D18IPT|L-19-28-30-OP|PD1260|-1|
D18IPT|L-19-28-20-OP|PD1199|-1|
D18IPT|L-19-28-15-OP|PD1200|-1|
D18IPT|L-19-28-10-OP|PD1201|-1|
D18IPT|L-18-16-5-NS|PD185|-1|
D18IPT|L-18-16-10-NS|PD226|-1|
D18IPT|L-18-16-15-NS|PD227|-1|
D18IPT|L-18-16-20-NS|PD186|-1|
D18IPT|L-18-7-30-OP|PD1261|-1|
D18IPT|L-18-7-25-OP|PD1262|-1|
D18IPT|L-18-7-20-OP|PD1263|-1|
D18IPT|L-18-7-15-OP|PD1264|-1|
D18IPT|L-18-7-10-OP|PD1265|-1|
D18IPT|L-18-7-5-OP|PD1266|-1|
D18IPT|L-14-9-5-OP|PC987|-1|
D18IPT|L-14-9-10-OP|PC988|-1|
D18IPT|L-14-9-15-OP|PC989|-1|
D18IPT|T-18-155-NS-5|PD53|-1|
D18IPT|T-18-162-OP-5|PD76|-1|
D18IPT|L-18-30-5-OP|PD1267|-1|
D18IPT|L-18-30-10-OP|PD1268|-1|
D18IPT|L-18-30-15-OP|PD1269|-1|
D18IPT|L-18-30-20-OP|PD1270|-1|
D18IPT|L-18-30-25-OP|PD1271|-1|
D18IPT|L-18-30-30-OP|PD1272|-1|
D18IPT|L-18-30-35-OP|PD1273|-1|
D18IPT|L-18-30-37-OP|PD1274|-1|
D18IPT|L-14-11-5-SN|PC999|-1|
D18IPT|T-14-116-OP-65|PC502|-1|
D18R|L-14-10-5-PO|PC1003|149|
D18R|L-14-10-10-PO|PC1004|404|
D18R|L-14-10-15-PO|PC1005|697|
D18R|L-14-10-20-PO|PC1006|1022|
D18R|L-14-10-25-PO|PC1007|1291|
D18R|L-14-10-30-PO|PC1008|1560|
D18R|L-18-6-100-PO|PI635|1841|
D18R|L-18-6-105-PO|PI636|2100|
D18R|L-18-6-110-PO|PI637|2339|
D18R|L-18-17-100-PO|PI638|2650|
D18R|L-18-17-105-PO|PI639|2992|
D18R|L-18-12-5-PO|PD1036|3330|
D18R|L-18-12-10-PO|PD1037|3524|
D18R|L-18-12-15-PO|PD1038|3825|
D18R|L-18-21-5-PO|PD1277|4144|
D18R|L-18-21-10-PO|PD1278|4454|
D18R|L-18-21-15-PO|PD1279|4667|
D18R|L-18-21-20-PO|PD1280|4952|
D18R|L-18-21-25-PO|PD1281|5212|
D18R|L-18-21-30-PO|PD1282|5489|
D18R|L-19-21-20-SN|PD222|5872|
D18R|L-19-21-15-SN|PD180|5996|
D18R|L-19-21-10-SN|PD223|6171|
D18R|L-19-21-5-SN|PD1116|6619|
D18R|T-19-170-NS-5|PD357|6825|
D18R|L-19-15-5-PO|PD1202|7456|
D18R|L-19-15-15-PO|PD1204|7959|
D18R|L-19-1-5-PO|PD1284|8571|
D18R|L-19-28-45-PO|PD241|8992|
D18R|L-19-28-50-PO|PD1285|9234|
D18R|L-19-28-65-PO|PD1286|9590|
D18R|L-19-28-70-PO|PD1287|9830|
D18R|L-19-28-80-PO|PD1288|10038|
D18R|L-19-28-95-PO|PD1289|10280|
D18R|L-19-28-100-PO|PD1290|10658|
D18R|L-19-33-15-NS|PD1013|10805|
D18R|L-19-33-20-NS|PD1014|11183|
D18R|L-19-33-30-NS|PD1015|11453|
D18R|L-19-33-45-NS|PD1016|11683|
D18R|L-19-10-10-NS|PD250|11923|
D18R|L-19-10-15-NS|PD251|12127|
D18R|L-19-10-25-NS|PD252|12383|
D18R|L-19-10-35-NS|PD253|12622|
D18R|L-19-32-17-PO|PD1419|12845|
D18R|L-19-32-20-PO|PD1062|13040|
D18R|L-19-32-25-PO|PD1369|13234|
D18R|L-19-32-30-PO|PD1019|13476|
D18R|L-19-6-5-NS|PD726|14099|
D18R|L-19-6-15-NS|PD727|14397|
D18R|L-32-11-10-NS|PD728|14804|
D18R|L-32-11-25-NS|PD729|15176|
D18R|L-32-11-30-NS|PD730|15481|
D18R|L-32-11-40-NS|PD731|15753|
D18R|L-32-11-45-NS|PD732|16071|
D18R|L-32-11-60-NS|PD1439|16304|
D18RPM|L-14-10-5-PO|PC1003|-1|
D18RPM|L-14-10-10-PO|PC1004|-1|
D18RPM|L-14-10-15-PO|PC1005|-1|
D18RPM|L-14-10-20-PO|PC1006|-1|
D18RPM|L-14-10-25-PO|PC1007|-1|
D18RPM|L-14-10-30-PO|PC1008|-1|
D18RPM|T-18-125-NS-5|PD108|-1|
D18RPM|L-18-21-100-PO|PD1291|-1|
D18RPM|L-18-21-110-PO|PD1293|-1|
D18RPM|L-18-21-115-PO|PD1294|-1|
D18RPM|L-18-21-120-PO|PD1295|-1|
D18RPM|L-18-21-125-PO|PD1296|-1|
D18RPM|L-18-21-130-PO|PD1297|-1|
D18RPM|L-18-21-135-PO|PD1298|-1|
D18RPM|L-18-21-5-PO|PD1277|-1|
D18RPM|L-18-21-10-PO|PD1278|-1|
D18RPM|L-18-21-15-PO|PD1279|-1|
D18RPM|L-18-21-20-PO|PD1280|-1|
D18RPM|L-18-21-25-PO|PD1281|-1|
D18RPM|L-18-21-30-PO|PD1282|-1|
D18RPM|L-19-21-20-SN|PD222|-1|
D18RPM|L-19-21-15-SN|PD180|-1|
D18RPM|L-19-21-10-SN|PD223|-1|
D18RPM|L-19-21-5-SN|PD1116|-1|
D18RPM|T-19-170-NS-5|PD357|-1|
D18RPM|L-19-15-5-PO|PD1202|-1|
D18RPM|L-19-15-15-PO|PD1204|-1|
D18RPM|L-19-1-5-PO|PD1284|-1|
D18RPM|L-19-28-45-PO|PD241|-1|
D18RPM|L-19-28-50-PO|PD1285|-1|
D18RPM|L-19-28-65-PO|PD1286|-1|
D18RPM|L-19-28-70-PO|PD1287|-1|
D18RPM|L-19-28-80-PO|PD1288|-1|
D18RPM|L-19-28-95-PO|PD1289|-1|
D18RPM|L-19-28-100-PO|PD1290|-1|
D18RPM|L-19-33-15-NS|PD1013|-1|
D18RPM|L-19-33-20-NS|PD1014|-1|
D18RPM|L-19-33-30-NS|PD1015|-1|
D18RPM|L-19-33-45-NS|PD1016|-1|
D18RPM|L-19-10-10-NS|PD250|-1|
D18RPM|L-19-10-15-NS|PD251|-1|
D18RPM|L-19-10-25-NS|PD252|-1|
D18RPM|L-19-10-35-NS|PD253|-1|
D18RPM|L-19-32-17-PO|PD1419|-1|
D18RPM|L-19-32-20-PO|PD1062|-1|
D18RPM|L-19-32-25-PO|PD1369|-1|
D18RPM|L-19-32-30-PO|PD1019|-1|
D18RPM|L-19-6-5-NS|PD726|-1|
D18RPM|L-19-6-15-NS|PD727|-1|
D18RPM|L-32-11-10-NS|PD728|-1|
D18RPM|L-32-11-25-NS|PD729|-1|
D18RPM|L-32-11-30-NS|PD730|-1|
D18RPM|L-32-11-40-NS|PD731|-1|
D18RPM|L-32-11-45-NS|PD732|-1|
D18RPM|L-32-11-60-NS|PD1439|-1|
