stop_code;stop_name;stop_lat;stop_lon
PC20;PC20 - Parada 10 / (M) Pedro De Valdivia;-33.4237839;-70.61222085
PC21;PC21 - Parada 2 / (M) Pedro De Valdivia;-33.42595582;-70.61522233
PC37;PC37 - Parada 4 / Av. Suecia;-33.420625;-70.60802
PC22;PC22 - Av. Los Leones / Lota;-33.42340704;-70.605336
PC23;PC23 - Carlos Antúnez / Av. Los Leones;-33.42691306;-70.603674
PC24;PC24 - Eliodoro Yáñez / Av. Los Leones;-33.42978008;-70.602908
PC25;PC25 - Pocuro / Av. Los Leones;-33.43438205;-70.60165777
PC26;PC26 - Av. Bilbao / Av. Los Leones;-33.4367161;-70.601031
PC27;PC27 - Bustos / Av. Los Leones;-33.43911611;-70.600376
PC28;PC28 - Diego De Almagro / Av. Los Leones;-33.44135212;-70.599758
PD53;PD53 - Hernán Cortés / Gral. Artigas;-33.44551947;-70.59917782
PD76;PD76 - Av. Suecia / Sucre;-33.44792533;-70.59948856
PD77;PD77 - Luis Uribe / Suecia;-33.45052311;-70.60046921
PD78;PD78 - Av. Irarrázaval / Suecia;-33.45410563;-70.60010028
PD79;PD79 - Dublé Almeyda / Exequiel Fernández;-33.45610948;-70.59972546
PD80;PD80 - Castillo Velasco / Exequiel Fernández;-33.4585091;-70.59998871
PD81;PD81 - J. Gómez Millas / Exequiel Fernández;-33.46157945;-70.60016498
PD82;PD82 - Av. Grecia / Exequiel Fernández;-33.46428796;-70.60029438
PD83;PD83 - Las Palmeras / Exequiel Fernández;-33.46659848;-70.60042466
PD84;PD84 - J. P. Alessandri / Las Encinas;-33.46911213;-70.599149
PD63;PD63 - Los Alerces / Av. José P. Alessandri;-33.47078995;-70.59874294
PD64;PD64 - Parada 1 / Colegio San Marcos;-33.47349413;-70.59886
PD65;PD65 - Los Espinos / Av. Macul;-33.4762645;-70.59900003
PD66;PD66 - Los Olmos / Av. Macul;-33.47901813;-70.599155
PD67;PD67 - Parada 1 / Muni. Macul;-33.48198113;-70.599304
PD68;PD68 - Parada 1 / Punta De Rieles;-33.4850152;-70.59946791
PD1449;PD1449 - Avenida Macul Esq. / Santa Cristina;-33.48739955;-70.59966389
PD69;PD69 - Escuela Agrícola / Av. Macul;-33.48988179;-70.59974887
PD70;PD70 - Víctor D. Silva / Av. Macul;-33.49301812;-70.59987
PD71;PD71 - Los Cisnes / Av. Macul;-33.49632013;-70.598576
PD72;PD72 - Dr. Amador Neghme / Av. Macul;-33.49876959;-70.59678924
PD73;PD73 - Plaza Pinto Durán;-33.50080423;-70.59526965
PD1417;PD1417 - Juan Xxiii / Av. Macul;-33.50270266;-70.59386529
PD74;PD74 - Liceo Camilo Ortúzar;-33.50549131;-70.59181422
PD75;PD75 - Parada 1 / (M) Macul;-33.50827526;-70.589863
PD54;PD54 - Simón Bolívar / Gral. Artigas;-33.44913018;-70.59832935
PD56;PD56 - Alonso De Ercilla / Chile España;-33.45136749;-70.59824915
PD57;PD57 - Cervantes / Chile España;-33.45326717;-70.59856599
PD107;PD107 - Parada 3 / Irarrázaval - Macul;-33.45532114;-70.598116
PD58;PD58 - Castillo Velasco / Av. José P. Alessandri;-33.45896673;-70.59810196
PD59;PD59 - Umce;-33.46157216;-70.59822427
PD60;PD60 - Parada 5 / Pedagógico;-33.46365414;-70.59834
PD61;PD61 - Utem Macul;-33.46633514;-70.598503
PD62;PD62 - Las Encinas / Av. José P. Alessandri;-33.46889714;-70.598627
PD85;PD85 - Parada 2 / (M) Macul;-33.5088983;-70.58907593
PD147;PD147 - Liceo Camilo Ortúzar;-33.50563223;-70.591461
PD87;PD87 - Av. El Líbano / Av. Macul;-33.50236216;-70.59385459
PD148;PD148 - Plaza Pinto Durán;-33.50101595;-70.5948661
PD149;PD149 - Dr. Amador Neghme / Av. Macul;-33.49865216;-70.596629
PD88;PD88 - Jorge González / Av. Macul;-33.49668595;-70.59806515
PD89;PD89 - Víctor D. Silva / Av. Macul;-33.49344273;-70.59964784
PD1428;PD1428 - Arturo González / Av. Macul;-33.49068011;-70.59957778
PD90;PD90 - Luis Valenzuela A. / Av. Macul;-33.48768846;-70.59939444
PD91;PD91 - Parada 2 / Punta De Rieles;-33.48560143;-70.59928474
PD92;PD92 - Parada 2 / Muni. Macul;-33.48235113;-70.599106
PD93;PD93 - Los Olmos / Av. Macul;-33.47965613;-70.598958
PD94;PD94 - Los Espinos / Av. Macul;-33.47689913;-70.598814
PD95;PD95 - Parada 2 / Colegio San Marcos;-33.47394291;-70.59863701
PD96;PD96 - Los Alerces / Av. José P. Alessandri;-33.47112075;-70.59853751
PD97;PD97 - Las Encinas / Av. José P. Alessandri;-33.46921914;-70.598433
PD98;PD98 - Utem Macul;-33.46701751;-70.59832045
PD99;PD99 - Parada 6 / Pedagógico;-33.4650382;-70.59820955
PD100;PD100 - Umce;-33.46188138;-70.59802894
PD101;PD101 - Castillo Velasco / Av. José P. Alessandri;-33.45931811;-70.59790938
PD235;PD235 - Dublé Almeyda / Av. José P. Alessandri;-33.455787;-70.5976915
PD103;PD103 - Parada 1 / Irarrázaval - Macul;-33.45446914;-70.598238
PD104;PD104 - Alonso De Ercilla / Chile España;-33.45206614;-70.598198
PD237;PD237 - Simón Bolívar / Chile España;-33.44941255;-70.59774886
PD106;PD106 - Hernán Cortés / Gral. Artigas;-33.44657713;-70.598807
PC29;PC29 - Diego De Almagro / Av. Los Leones;-33.44173713;-70.599502
PC30;PC30 - Bustos / Av. Los Leones;-33.43942011;-70.600109
PC31;PC31 - Av. Bilbao / Av. Los Leones;-33.4371491;-70.600735
PC32;PC32 - Pocuro / Av. Los Leones;-33.43396409;-70.601598
PC33;PC33 - Eliodoro Yáñez / Av. Los Leones;-33.43013092;-70.60263396
PC34;PC34 - Carlos Antúnez / Av. Los Leones;-33.42726907;-70.6034
PC35;PC35 - Lota / Av. Los Leones;-33.42388785;-70.60429198
PC36;PC36 - Liceo Tajamar;-33.42172704;-70.605075
PB1060;PB1060 - Combate Naval / Brasil;-33.39763053;-70.75214
PB1661;PB1661 - Pdte. Anibal Pinto / Brasil;-33.39821983;-70.74990783
PB1660;PB1660 - Campaña De Tacna / Brasil;-33.39868489;-70.74816311
PB1061;PB1061 - Av. Vicuña Mackenna / Brasil;-33.39944264;-70.747075
PB1644;PB1644 - Miraflores / Av. Vicuña Mackenna;-33.40264239;-70.74554451
PB787;PB787 - Los Gremios / Av. Vicuña Mackenna;-33.40380468;-70.745017
PB53;PB53 - Poseidón / José Miguel Infante;-33.40618698;-70.74336584
PB54;PB54 - Zeus / José Miguel Infante;-33.40673876;-70.740724
PB55;PB55 - Chungará / José Miguel Infante;-33.40714043;-70.73895464
PB56;PB56 - Esmeralda / José Miguel Infante;-33.40675795;-70.73667361
PB57;PB57 - Pelluhue / José M. Infante;-33.40704176;-70.73401388
PB1690;PB1690 - Playa Blanca / José Miguel Infante;-33.40741059;-70.73175113
PB58;PB58 - Condell / José Miguel Infante;-33.40673499;-70.728477
PB59;PB59 - Arturo Prat / Condell;-33.40426697;-70.729312
PB60;PB60 - José M. Balmaceda / Condell;-33.40263395;-70.730567
PB61;PB61 - P. Jaraquemada / Av. José M. Balmaceda;-33.40195692;-70.72817072
PB62;PB62 - Nueva 1 / Av. José M. Balmaceda;-33.4018797;-70.72549401
PB63;PB63 - Manuel Rodríguez / Av. José M. Balmaceda;-33.40157349;-70.72128333
PB64;PB64 - Gral. Velásquez / Av. José M. Balmaceda;-33.40160818;-70.718304
PB65;PB65 - Los Nogales / Av. José M. Balmaceda;-33.40196379;-70.71592732
PB66;PB66 - I. Carrera P. / Av. José M. Balmaceda;-33.40260829;-70.711785
PB67;PB67 - D. Santa María / Nicanor Fajardo;-33.40455632;-70.70964037
PB68;PB68 - Anibal Montt / Av. Domingo Santa María;-33.40459223;-70.70823889
PB69;PB69 - Parada 4 / Plaza Renca;-33.40511471;-70.70484226
PB70;PB70 - Caupolicán / Av. Domingo Santa María;-33.40682447;-70.69998901
PB71;PB71 - Concepción / Av. Domingo Santa María;-33.40753701;-70.69794687
PB72;PB72 - Av. Apóstol Santiago / Av. Domingo Santa María;-33.4086786;-70.69455
PB73;PB73 - Mariano Latorre / Av. Apóstol Santiago;-33.41032743;-70.69349198
PB74;PB74 - Gabriela Mistral / Av. Apóstol Santiago;-33.41177163;-70.692904
PB75;PB75 - Av. Jorge Hirmas / Av. Apóstol Santiago;-33.41358076;-70.69250578
PJ36;PJ36 - José María Caro / Av. J. Walker Martínez;-33.42103966;-70.690984
PJ37;PJ37 - Av. Carrascal / Av. J. Walker Martínez;-33.42286465;-70.691321
PJ38;PJ38 - Parada 3 / S. Gutiérrez - W. Martínez;-33.42641565;-70.691909
PJ1774;PJ1774 - Parada 3 / Tropezón;-33.43115433;-70.69247096
PJ454;PJ454 - Parada 1 / Consultorio Andes;-33.43366563;-70.692566
PJ455;PJ455 - Edison / Av. Coronel Robles;-33.43657307;-70.69251389
PJ41;PJ41 - Parada 5 / (M) Gruta De Lourdes;-33.43898063;-70.69217
PJ42;PJ42 - Parada 1 / Compañía - Apóstol Santiago;-33.44137564;-70.692078
PJ43;PJ43 - Nva. Imperial / Av. Apóstol Santiago;-33.44426964;-70.692296
PJ44;PJ44 - Porto Seguro / Av. Apóstol Santiago;-33.44693663;-70.692437
PI65;PI65 - Buzo Sobenes / Av. Gral. Velásquez;-33.449369;-70.69263843
PI66;PI66 - Av. Ecuador / Av. Gral. Velásquez;-33.45122539;-70.69204387
PI67;PI67 - Parada 7 / (M) A. Hurtado;-33.45324374;-70.69135289
PI68;PI68 - Av. 5 De Abril / Av. Gral. Velásquez;-33.45777468;-70.689721
PI69;PI69 - Santuario Padre Hurtado;-33.4614987;-70.688511
PI70;PI70 - Veteranos Del 79 / Av. Gral. Velásquez;-33.46390641;-70.68833588
PI71;PI71 - Arz. Subercaseaux / Av. Gral. Velásquez;-33.46610425;-70.6884067
PI72;PI72 - Pingüinos / Av. Gral. Velásquez;-33.4701277;-70.688409
PI73;PI73 - Mercado Lo Valledor;-33.48240672;-70.687035
PH581;PH581 - Av. Departamental / Central;-33.48677772;-70.687027
PH52;PH52 - Pasaje C / Av. Card. Raúl Silva H.;-33.48898672;-70.687292
PH53;PH53 - Pasaje H / Av. Card. Raúl Silva H.;-33.49153072;-70.687056
PH54;PH54 - Centroamérica / Av. Card. Raúl Silva H.;-33.49459406;-70.68676787
PH55;PH55 - Fraternal / Av. Card. Raúl Silva H.;-33.4983597;-70.688278
PH56;PH56 - U. Ferroviaria / Av. Card. Raúl Silva H.;-33.50025669;-70.689217
PH57;PH57 - Av. Lo Ovalle / Av. Card. Raúl Silva H.;-33.50299066;-70.690562
PH58;PH58 - 1 Norte / Av. Card. Raúl Silva H.;-33.50575632;-70.69191236
PH59;PH59 - Av. Central / Buenaventura;-33.5071791;-70.689709
PH60;PH60 - 3 Sur / Av. Card. Raúl Silva H.;-33.50826011;-70.69016689
PH61;PH61 - 8 Sur / Av. Card. Raúl Silva H.;-33.50991511;-70.69097523
PH62;PH62 - 11 Sur / Av. Card. Raúl Silva H.;-33.51157764;-70.691811
PH63;PH63 - Av. Pdte. Allende / Av. Card. Raúl Silva H.;-33.51372305;-70.69288333
PH64;PH64 - 20 Sur / Av. Card. Raúl Silva H.;-33.51584176;-70.6939172
PH65;PH65 - 23 Sur / Av. Card. Raúl Silva H.;-33.51710559;-70.694538
PH66;PH66 - Pdte. Frei M. / Av. Card. Raúl Silva H.;-33.51937408;-70.69564615
PH67;PH67 - Osa Menor / Av. Card. Raúl Silva H.;-33.52199254;-70.697416
PH356;PH356 - Gil De Castro / Central;-33.52407574;-70.69892498
PH68;PH68 - 9 De Enero / Gabriela Mistral;-33.5261935;-70.699644
PH801;PH801 - Pedro Prado / Gabriela Mistral;-33.52746457;-70.70034502
PH795;PH795 - Balmaceda / Gabriela Mistral;-33.52900247;-70.701161
PH1479;PH1479 - Ortiz De Zárate / Gabriela Mistral;-33.53086971;-70.70208685
PG421;PG421 - Pablo Neruda / Av. Lo Espejo;-33.53331347;-70.701236
PG1635;PG1635 - Santa Margarita Alt. 2;-33.53567041;-70.700312
PG1707;PG1707 - Lago Llanquihue / Santa Margarita;-33.53775174;-70.70227877
PG1704;PG1704 - Empresa Sargent;-33.53995842;-70.704308
PG1634;PG1634 - Calle Nueva / Santa Margarita;-33.54260585;-70.70681092
PG1632;PG1632 - Outlet Flex;-33.53871123;-70.70753868
PG1631;PG1631 - Av. Lo Espejo / Av. Gral. Velásquez;-33.53228255;-70.70593272
PH472;PH472 - Juan F. González / Av. Lo Espejo;-33.53243151;-70.70402803
PH73;PH73 - Pascual Ortega / Gabriela Mistral;-33.53152088;-70.70213649
PH796;PH796 - Balmaceda / Gabriela Mistral;-33.52938353;-70.7012312
PH74;PH74 - Pedro Prado / Gabriela Mistral;-33.52785174;-70.70039098
PH75;PH75 - Augusto D'Halmar / Gabriela Mistral;-33.52662295;-70.69976664
PH1513;PH1513 - Gabriela Mistral/Gil De Castro;-33.52478252;-70.698812
PH76;PH76 - Pegaso / Av. Card. Raúl Silva H.;-33.52210654;-70.697355
PH77;PH77 - Pdte. Frei M. / Av. Card. Raúl Silva H.;-33.51969057;-70.695702
PH78;PH78 - 23 Sur / Av. Card. Raúl Silva H.;-33.51759959;-70.694641
PH79;PH79 - Managua / Av. Card. Raúl Silva H.;-33.51629009;-70.69397987
PH80;PH80 - Av. Pdte. Allende / Av. Card. Raúl Silva H.;-33.51415543;-70.69293688
PH81;PH81 - 14 Sur / Av. Card. Raúl Silva H.;-33.51323863;-70.692479
PH82;PH82 - 12 Sur / Av. Card. Raúl Silva H.;-33.51200764;-70.691876
PH83;PH83 - 7 Sur / Av. Card. Raúl Silva H.;-33.51034365;-70.691065
PH84;PH84 - Buenaventura / Av. Card. Raúl Silva H.;-33.50743367;-70.689619
PH85;PH85 - El Riel / Buenaventura;-33.50657965;-70.69117
PH86;PH86 - Av. Lo Ovalle / Av. Card. Raúl Silva H.;-33.50375066;-70.690797
PH87;PH87 - Union Ferroviaria /  Av. Card. Raúl Silva H.;-33.50069769;-70.689296
PH88;PH88 - Isla De Pascua / Av. Card. Raúl Silva H.;-33.49784771;-70.687881
PH89;PH89 - Centroamérica / Av. Card. Raúl Silva H.;-33.49422573;-70.686675
PH90;PH90 - Gerardo Barrios / Av. Card. Raúl Silva H.;-33.49223572;-70.686868
PH91;PH91 - Cabo Cobo / Av. Card. Raúl Silva H.;-33.48873872;-70.687194
PH92;PH92 - Av. Departamental / Av. Cerrillos;-33.48597372;-70.687364
PH93;PH93 - Mercado Lo Valledor;-33.48246331;-70.68599015
PI75;PI75 - Logroño / Av. Gral. Velásquez;-33.47057771;-70.687912
PI76;PI76 - Antofagasta / Av. Gral. Velásquez;-33.46696159;-70.68794493
PI77;PI77 - Germán Yungue / Av. Gral. Velásquez;-33.4633977;-70.68804476
PI78;PI78 - Santuario Padre Hurtado;-33.4613937;-70.68834
PI79;PI79 - Av. 5 De Abril / Av. Gral. Velásquez;-33.45817569;-70.689263
PI80;PI80 - Parada 1 / (M) A. Hurtado;-33.45318166;-70.690794
PI81;PI81 - Av. Ecuador / Av. Gral. Velásquez;-33.45169765;-70.691263
PI82;PI82 - El Belloto / Av. Gral. Velásquez;-33.44963364;-70.691928
PI83;PI83 - Plaza Jacarandá;-33.44709764;-70.69193
PI84;PI84 - Av. Portales / Av. Gral. Velásquez;-33.44487978;-70.69176994
PJ45;PJ45 - Parada 1 / (M) Gruta De Lourdes;-33.43767141;-70.69208571
PJ591;PJ591 - Parada 4 / Consultorio Andes;-33.4341518;-70.69228973
PJ47;PJ47 - Parada 2 / Tropezón;-33.43200264;-70.692172
PJ48;PJ48 - Parada 4 / S. Gutiérrez - W. Martínez;-33.42724554;-70.69154628
PJ49;PJ49 - Julio Verne / Av. J. Walker Martínez;-33.42237801;-70.69071076
PJ50;PJ50 - Costanera Sur / Av. J. Walker Martínez;-33.42054067;-70.690405
PB76;PB76 - Av. Jorge Hirmas / Av. Apóstol Santiago;-33.41479565;-70.691824
PB77;PB77 - Pedro Prado / Av. Apóstol Santiago;-33.41152504;-70.69250683
PB78;PB78 - Av. D. Santa María / Av. Apóstol Santiago;-33.40953906;-70.69329111
PB79;PB79 - Maruri / Av. Domingo Santa María;-33.40823658;-70.695329
PB80;PB80 - Rivera / Av. Domingo Santa María;-33.40714352;-70.698552
PB81;PB81 - Caupolicán / Av. Domingo Santa María;-33.40632018;-70.70126271
PB82;PB82 - Parada 1 / Plaza Renca;-33.40468792;-70.70501619
PB83;PB83 - Angamos / Av. José M. Balmaceda;-33.40347327;-70.70702197
PB84;PB84 - A. Montt Varas / Av. José M. Balmaceda;-33.40318017;-70.70973684
PB85;PB85 - I. Carrera P. / Av. José M. Balmaceda;-33.40241622;-70.71210807
PB86;PB86 - Claudio Matte / Av. José M. Balmaceda;-33.40204368;-70.7147294
PB1709;PB1709 - Claudio Matte / Av. José M. Balmaceda;-33.4017212;-70.716925
PB87;PB87 - Manuel Rodríguez / Av. José M. Balmaceda;-33.4013374;-70.72022445
PB88;PB88 - Cabo De Hornos / Gral. Freire;-33.40083334;-70.7240543
PB89;PB89 - S. Laura Vicuña / Gral. Freire;-33.40102159;-70.72690048
PB90;PB90 - Villarrica / Gral. Freire;-33.40105895;-70.730049
PB91;PB91 - Sgto. Candelaria / Condell;-33.40313795;-70.73055
PB92;PB92 - Arturo Prat / Condell;-33.40473161;-70.72932907
PB93;PB93 - Volcán Osorno / José Miguel Infante;-33.40666154;-70.72894432
PB94;PB94 - Clotario Blest / José Miguel Infante;-33.40722474;-70.73214501
PB95;PB95 - Esmeralda / José Miguel Infante;-33.40632285;-70.736146
PB96;PB96 - Chorrillos / José Miguel Infante;-33.40704596;-70.73842491
PB97;PB97 - Fernando / José Miguel Infante;-33.40623573;-70.742209
PB98;PB98 - Av. Vicuña Mackenna / José Miguel Infante;-33.40569213;-70.74466795
PB832;PB832 - Juan Espineira / Av. Vicuña Mackenna;-33.40416268;-70.744736
PB1642;PB1642 - Campaña De Tacna / Miraflores;-33.40173681;-70.74887011
PB1692;PB1692 - Pdte. Anibal Pinto / Miraflores;-33.40103857;-70.750709
PB1387;PB1387 - Combate Naval / Miraflores;-33.40034953;-70.752542
PB1521;PB1521 - Brasil / El Montijo;-33.39799245;-70.7546089
PI369;PI369 - La Galaxia / Av. Portales;-33.51971068;-70.79466
PI370;PI370 - Av. Sur / La Galaxia;-33.52173069;-70.794324
PI371;PI371 - Av. Nueva San Martín / La Galaxia;-33.52445668;-70.794462
PI372;PI372 - Av. 4 Poniente / Av. Nueva San Martín;-33.52493573;-70.792268
PI373;PI373 - Av. Las Naciones / Av. Nueva San Martín;-33.52483183;-70.787189
PI374;PI374 - R. Barros Luco / Av. Nueva San Martín;-33.52470991;-70.783232
PI375;PI375 - Boston College (N. San Martín);-33.52462098;-70.779866
PI376;PI376 - Av. El Olimpo / Av. Nueva San Martín;-33.52459216;-70.77564786
PI377;PI377 - Carlomagno / Av. Nueva San Martín;-33.52497525;-70.7699386
PI1674;PI1674 - Los Diamantes / San Martín;-33.52512675;-70.76818265
PI378;PI378 - La Fortuna / Av. Nueva San Martín;-33.52526839;-70.76598851
PI379;PI379 - Leopoldo Infante / Av. Nueva San Martín;-33.52543847;-70.76105698
PI380;PI380 - Av. Pajaritos / Av. Nueva San Martín;-33.52542842;-70.757806
PI565;PI565 - Camino A Melipilla / Av. Pajaritos;-33.52617443;-70.75715
PI1353;PI1353 - Parada 2 / N. O'Higgins - Pajaritos;-33.52422045;-70.75717971
PI1351;PI1351 - Parada 2 / F. Riesco - Pajaritos;-33.51918244;-70.757249
PI1352;PI1352 - Parada 2 / R. Ayala - Pajaritos;-33.51425143;-70.757283
PI386;PI386 - Parada 1 / (M) Plaza De Maipú;-33.50930244;-70.757176
PI231;PI231 - Luis Gandarillas / Av. Pajaritos;-33.50509343;-70.757213
PI232;PI232 - O'Higgins / Av. Pajaritos;-33.50154143;-70.757291
PI233;PI233 - Av. Argentina / Av. Pajaritos;-33.49865687;-70.75731034
PI234;PI234 - Parada 2 / (M) Santiago Bueras;-33.49547377;-70.75721386
PI235;PI235 - Parada 2 / Paradero 14 Pajaritos;-33.49293047;-70.755382
PI236;PI236 - Parada 2 / (M) Del Sol;-33.48883754;-70.751699
PI387;PI387 - Parada 2 / Paradero 12 Pajaritos;-33.48704688;-70.74975221
PI388;PI388 - Colegio Santa María (Maipú);-33.48403676;-70.74641533
PI389;PI389 - (M) Monte Tabor;-33.48199467;-70.745133
PI390;PI390 - Parada 2 / Paradero 10 Pajaritos;-33.47807408;-70.74188132
PI391;PI391 - Parada 2 / (M) Las Parcelas;-33.47518277;-70.739782
PI392;PI392 - Parada 2 / Paradero 8 Pajaritos;-33.47194682;-70.73714
PI393;PI393 - Parada 2 / Paradero 7 1/2 Pajaritos;-33.46983987;-70.734149
PI394;PI394 - Parada 2 / Paradero 7 Pajaritos;-33.46855292;-70.731895
PI395;PI395 - Paradero 6 Pajaritos;-33.46575601;-70.726846
PI396;PI396 - Paradero 5 1/2 Pajaritos;-33.46356909;-70.722583
PI397;PI397 - Paradero 5 Pajaritos;-33.46237414;-70.719884
PI398;PI398 - Parada 2 / Paradero 4 Pajaritos;-33.46030423;-70.715192
PI1632;PI1632 - El Lingue / Alameda;-33.45874631;-70.710711
PI437;PI437 - Parada 5 / (M) Las Rejas;-33.45788137;-70.707178
PI438;PI438 - Parada 1 / (M) Ecuador;-33.45599646;-70.69919412
PI448;PI448 - Parada 1 / Concón;-33.45506506;-70.69509588
PI340;PI340 - Parada 3 / (M) A. Hurtado;-33.45375269;-70.689366
PI439;PI439 - Parada 3 / (M) U. De Santiago;-33.4534;-70.68788443
PI342;PI342 - Parada 1 / San Borja;-33.45179266;-70.68100701
PI343;PI343 - Parada 6 / (M) Estación Central;-33.4508777;-70.67837144
PA163;PA163 - Parada 1 / (M) U.L.A.;-33.44893;-70.670817
PA164;PA164 - Parada 2 / (M) República;-33.44785763;-70.66678206
PA668;PA668 - Parada 12 / (M) Los Héroes;-33.44649818;-70.660141
PA215;PA215 - Parada 5 / (M) La Moneda;-33.44512928;-70.654391
PA350;PA350 - Parada 7 / (M) U. De Chile;-33.44440732;-70.651771
PA168;PA168 - Parada 4 / (M) Santa Lucía;-33.44254009;-70.64450907
PA169;PA169 - Parada 1 / (M) U. Católica;-33.44038792;-70.64058707
PA342;PA342 - Parada 7 / Plaza Italia;-33.43787762;-70.63683504
PC1148;PC1148 - Parada 5 / Museo De Los Tajamares;-33.43668289;-70.63218983
PC200;PC200 - Parada 3 / Pque. Balmaceda;-33.43522762;-70.62861205
PC201;PC201 - Parada 3 / (M) Salvador;-33.43342701;-70.62606021
PC202;PC202 - Parada 3 / Torres De Tajamar;-33.43020347;-70.62224594
PC38;PC38 - Parada 5 / (M) Manuel Montt;-33.43066483;-70.619182
PC39;PC39 - Eliodoro Yáñez / Manuel Montt;-33.4331275;-70.6175419
PC40;PC40 - Keller / Manuel Montt;-33.43610187;-70.616401
PC41;PC41 - Av. Bilbao / Manuel Montt;-33.43906488;-70.615717
PC42;PC42 - Clemente Fabres / Manuel Montt;-33.44153053;-70.61510779
PC43;PC43 - Dalmacia / Manuel Montt;-33.4439886;-70.61455857
PC44;PC44 - Santa Isabel / Manuel Montt;-33.44671086;-70.6139571
PD108;PD108 - Av. Sucre / Manuel Montt;-33.44857496;-70.61358219
PD109;PD109 - Cirujano Videla / Manuel Montt;-33.45086276;-70.61306794
PD110;PD110 - Av. Irarrázaval / Manuel Montt;-33.45295152;-70.61262895
PD429;PD429 - C. Covarrubias / Dublé Almeyda;-33.45500778;-70.61147119
PD112;PD112 - C. De Deportes / Dublé Almeyda;-33.45523874;-70.60951748
PD113;PD113 - C. Errázuriz / Campos De Deportes;-33.4582707;-70.6098159
PD114;PD114 - Av. Grecia / Campos De Deportes;-33.46156396;-70.610339
PD528;PD528 - Parada 3 / Estadio Nacional;-33.46209898;-70.609384
PD529;PD529 - Parada 3 / Los Tres Antonios;-33.46313206;-70.603886
PD130;PD130 - Parada 8 / (M) Macul;-33.50814326;-70.59027
PE1410;PE1410 - Av. La Florida / Av. Departamental;-33.51079567;-70.58941345
PE35;PE35 - Los Retamos / Av. Departamental;-33.5104415;-70.58297109
PE36;PE36 - Esc. San Valentín;-33.51057371;-70.57959447
PD1347;PD1347 - Los Matriceros / Los Cerezos;-33.50909646;-70.575701
PD1346;PD1346 - San Luis De Macul / Los Cerezos;-33.50695647;-70.575183
PD133;PD133 - Los Soldadores / Av. San Luis De Macul;-33.50705174;-70.57242688
PD134;PD134 - Fresia / Av. San Luis De Macul;-33.50756256;-70.568566
PD135;PD135 - Gabriela Mistral / Av. San Luis De Macul;-33.50805028;-70.56485197
PD136;PD136 - Av. Tobalaba / Av. San Luis De Macul;-33.50852967;-70.561133
PD137;PD137 - Ramón Carnicer / Av. Tobalaba;-33.51037367;-70.560774
PD138;PD138 - Av. Departamental / Av. Tobalaba;-33.51130441;-70.56067689
PE883;PE883 - Pasaje 4 / Av. Tobalaba;-33.51353068;-70.560037
PE38;PE38 - Volcán Osorno / Av. Tobalaba;-33.51615969;-70.559131
PE40;PE40 - Parada 1 / Terminal María Angélica;-33.51793872;-70.557378
PE42;PE42 - Parada 2 / Terminal María Angélica;-33.51790371;-70.557913
PE37;PE37 - Cerro Calán / Av. Tobalaba;-33.51470668;-70.559522
PE39;PE39 - Av. Departamental / Av. Tobalaba;-33.51194568;-70.560452
PD1409;PD1409 - Jorge Prieto / Av. Tobalaba;-33.51011956;-70.56070107
PD139;PD139 - Nueva 1 / Av. San Luis De Macul;-33.50837266;-70.561786
PD140;PD140 - Las Cepas / Av. San Luis De Macul;-33.50810963;-70.563806
PD141;PD141 - Los Arrieros / Av. San Luis De Macul;-33.50767801;-70.56706486
